opportunity_id,product_ids,sales_rep_name,client_location_id,new_flag,created_date,update_date,projected_close_date,sales_stage_history,comments,renewal_flag,opportunity_amount
8312,"[3, 2, 4, 1]",sales_rep_47,9,Y,2021-11-07,2022-10-09,2022-11-01,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8313,"[4, 3, 2]",sales_rep_65,7,N,2022-07-22,2022-08-04,2022-10-10,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1963793
8314,"[4, 3, 1, 2]",sales_rep_3,8,N,2022-10-11,2022-11-12,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,76456
8315,[1],sales_rep_60,1,N,2021-04-07,2022-09-23,2022-11-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1103
8316,[1],sales_rep_24,6,Y,2022-03-13,2022-09-08,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,17
8317,"[2, 4, 3, 1]",sales_rep_6,4,Y,2022-03-23,2022-06-15,2022-09-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,7751051
8318,"[4, 2]",sales_rep_13,8,Y,2022-06-25,2022-07-02,2022-11-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,98
8319,"[3, 4, 2]",sales_rep_74,3,N,2022-08-14,2022-08-17,2022-08-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,219
8320,[4],sales_rep_99,1,N,2022-05-07,2022-09-13,2022-11-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8321,"[4, 3, 2, 1]",sales_rep_71,6,N,2021-03-06,2022-11-10,2022-11-15,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,8446092
8322,"[3, 4, 1]",sales_rep_87,3,N,2022-05-04,2022-11-25,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1609106
8323,"[2, 1, 4]",sales_rep_94,4,Y,2022-08-15,2022-09-23,2022-09-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8324,"[4, 1, 2, 3]",sales_rep_31,3,Y,2021-07-25,2021-09-28,2021-10-06,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4
8325,[4],sales_rep_91,8,Y,2021-04-04,2022-03-17,2022-08-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8326,"[2, 4, 1, 3]",sales_rep_34,3,N,2021-11-08,2022-03-15,2022-11-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,2634218
8327,[1],sales_rep_39,3,N,2021-03-31,2021-08-29,2022-07-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8328,"[2, 3, 1]",sales_rep_6,4,N,2022-01-11,2022-03-17,2022-07-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,20
8329,"[1, 3, 2]",sales_rep_10,4,Y,2022-01-05,2022-05-05,2022-06-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8330,[3],sales_rep_54,3,N,2022-04-30,2022-11-22,2022-11-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,10659
8331,[2],sales_rep_36,4,Y,2021-08-07,2021-12-24,2022-03-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,7440253
8332,"[2, 3]",sales_rep_68,6,Y,2021-11-24,2022-07-13,2022-09-14,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1937664
8333,[1],sales_rep_60,5,Y,2021-02-16,2022-06-16,2022-09-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,162856
8334,[3],sales_rep_28,2,Y,2021-03-08,2022-10-11,2022-10-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1525851
8335,[2],sales_rep_13,8,Y,2022-09-14,2022-11-16,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3197623
8336,"[4, 2, 1, 3]",sales_rep_17,4,N,2022-09-29,2022-11-03,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8337,"[2, 1, 3, 4]",sales_rep_11,6,N,2022-01-01,2022-02-09,2022-07-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8338,"[2, 4]",sales_rep_26,7,N,2021-04-10,2022-06-09,2022-07-11,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,37938
8339,"[1, 3, 2, 4]",sales_rep_32,4,N,2022-09-29,2022-11-19,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8340,[2],sales_rep_31,7,N,2022-09-09,2022-11-13,2022-11-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,99
8341,[3],sales_rep_7,5,Y,2021-05-30,2021-08-13,2022-03-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8342,"[3, 4, 1, 2]",sales_rep_79,3,Y,2021-11-02,2021-12-06,2022-11-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5403
8343,"[4, 1, 3]",sales_rep_14,6,Y,2022-09-08,2022-09-17,2022-11-15,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,175557
8344,"[4, 3, 2, 1]",sales_rep_80,2,Y,2021-12-04,2022-07-14,2022-09-06,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,32
8345,"[3, 2, 4, 1]",sales_rep_34,9,N,2022-01-30,2022-09-07,2022-10-15,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,123
8346,"[4, 1, 3]",sales_rep_81,3,N,2021-08-22,2022-10-09,2022-10-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,66787
8347,"[2, 1]",sales_rep_38,2,Y,2021-05-10,2022-02-09,2022-06-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,88738
8348,[2],sales_rep_53,5,N,2021-01-04,2022-07-01,2022-10-02,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,194
8349,"[3, 4, 1]",sales_rep_55,4,N,2022-07-07,2022-10-20,2022-11-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8350,"[3, 1]",sales_rep_39,9,N,2021-06-23,2021-06-28,2022-02-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,8964489
8351,[2],sales_rep_76,4,N,2022-10-27,2022-11-20,2022-11-22,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,233
8352,"[4, 3]",sales_rep_84,2,Y,2021-10-17,2022-09-18,2022-09-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1633131
8353,[4],sales_rep_64,9,N,2021-07-14,2022-07-12,2022-11-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,5172870
8354,[2],sales_rep_65,3,N,2021-08-10,2022-08-05,2022-11-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,168
8355,"[4, 3]",sales_rep_55,6,N,2021-12-13,2022-09-04,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1469392
8356,[3],sales_rep_45,7,N,2021-05-15,2022-05-07,2022-11-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,961308
8357,"[2, 3]",sales_rep_11,3,N,2021-12-24,2021-12-28,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,4803140
8358,"[3, 1]",sales_rep_33,5,N,2021-12-19,2022-01-01,2022-05-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,6993660
8359,"[2, 4, 3]",sales_rep_54,9,N,2021-03-25,2021-04-26,2022-04-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,11
8360,"[2, 4, 3, 1]",sales_rep_1,8,N,2021-03-11,2022-02-19,2022-04-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8361,[2],sales_rep_15,6,Y,2021-05-15,2021-09-18,2022-02-01,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,6207763
8362,"[3, 2, 1]",sales_rep_96,9,N,2021-02-15,2022-06-23,2022-09-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,17870
8363,"[3, 2, 1, 4]",sales_rep_4,5,N,2022-07-23,2022-10-21,2022-11-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,9
8364,"[2, 3]",sales_rep_82,5,N,2021-08-16,2022-05-05,2022-11-24,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8365,[1],sales_rep_15,3,N,2022-01-24,2022-08-24,2022-10-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,2835
8366,[1],sales_rep_3,1,N,2022-02-22,2022-02-24,2022-09-19,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,69117
8367,"[4, 2, 3]",sales_rep_85,8,Y,2022-01-20,2022-06-30,2022-07-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8368,"[1, 2, 3, 4]",sales_rep_73,1,N,2022-11-26,2022-11-28,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,169991
8369,"[3, 1, 4]",sales_rep_27,8,N,2021-09-25,2022-09-05,2022-11-26,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,215
8370,"[2, 4, 3]",sales_rep_70,7,N,2021-01-02,2021-02-19,2022-03-11,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1079
8371,"[4, 1]",sales_rep_2,3,N,2021-05-23,2022-07-13,2022-08-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,349295
8372,"[1, 3, 2]",sales_rep_57,4,N,2021-11-25,2022-10-28,2022-11-22,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,171
8373,"[3, 1]",sales_rep_97,9,N,2021-04-13,2021-06-08,2022-08-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,-9999
8374,"[3, 4]",sales_rep_10,2,Y,2022-06-13,2022-07-26,2022-11-19,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,580216
8375,[1],sales_rep_22,6,N,2022-07-02,2022-10-26,2022-10-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1174063
8376,[3],sales_rep_74,4,N,2022-04-08,2022-06-21,2022-10-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,14
8377,[2],sales_rep_33,8,N,2022-05-19,2022-11-09,2022-11-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3017442
8378,"[3, 2, 1]",sales_rep_54,5,N,2022-06-22,2022-06-29,2022-08-06,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,11115
8379,"[1, 2]",sales_rep_63,2,N,2022-06-24,2022-10-20,2022-11-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,465412
8380,[1],sales_rep_58,5,Y,2022-02-20,2022-04-23,2022-09-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,0
8381,"[4, 3]",sales_rep_65,3,N,2022-11-08,2022-11-15,2022-11-23,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,30
8382,"[1, 4, 2, 3]",sales_rep_27,5,Y,2022-03-29,2022-04-25,2022-08-14,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,3147716
8383,"[3, 1, 2]",sales_rep_68,1,Y,2021-12-22,2022-06-01,2022-11-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8384,"[2, 1, 4, 3]",sales_rep_70,6,Y,2022-05-09,2022-06-09,2022-11-09,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8385,[4],sales_rep_42,5,N,2021-10-03,2021-10-31,2022-06-10,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,637226
8386,[1],sales_rep_50,4,N,2021-10-30,2022-06-23,2022-10-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,322
8387,"[2, 3]",sales_rep_3,2,Y,2022-06-09,2022-07-14,2022-08-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8388,"[4, 2]",sales_rep_10,9,Y,2021-11-29,2022-06-21,2022-09-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,11297
8389,"[3, 1, 4]",sales_rep_60,6,N,2021-04-13,2022-05-01,2022-11-05,"['prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', 'difficult deal', '', '', '']",False,6782239
8390,"[1, 4, 2, 3]",sales_rep_28,5,N,2021-09-23,2022-02-04,2022-10-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,881682
8391,"[4, 2, 1]",sales_rep_43,5,N,2022-04-27,2022-10-31,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5
8392,[1],sales_rep_4,1,N,2021-12-21,2022-05-04,2022-08-07,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1532003
8393,"[3, 2, 1, 4]",sales_rep_92,6,Y,2022-11-05,2022-11-25,2022-11-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,1060071
8394,"[3, 4, 1]",sales_rep_50,6,N,2021-02-12,2022-10-16,2022-10-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,6108960
8395,"[4, 3]",sales_rep_40,2,Y,2021-11-10,2022-02-27,2022-04-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2315
8396,"[1, 4, 2]",sales_rep_81,5,Y,2022-02-17,2022-11-09,2022-11-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,42168
8397,"[4, 2, 3]",sales_rep_50,5,N,2022-07-15,2022-10-16,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,175062
8398,"[4, 2, 3, 1]",sales_rep_86,2,N,2021-09-21,2022-05-26,2022-10-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1039395
8399,"[3, 2]",sales_rep_29,4,Y,2021-09-24,2021-10-27,2022-10-02,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,14654
8400,[1],sales_rep_77,9,N,2021-07-28,2022-10-14,2022-11-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4715
8401,"[1, 2]",sales_rep_25,8,N,2021-05-12,2021-06-08,2021-08-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,8266855
8402,"[2, 4, 3]",sales_rep_12,9,N,2022-09-28,2022-10-10,2022-10-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2534
8403,"[2, 1, 3]",sales_rep_5,8,Y,2022-02-04,2022-03-11,2022-05-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,6515461
8404,[4],sales_rep_21,9,N,2022-10-21,2022-11-17,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,505603
8405,[4],sales_rep_65,4,N,2021-12-11,2022-07-14,2022-08-21,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,0
8406,[3],sales_rep_91,6,Y,2021-01-25,2022-11-21,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,6962795
8407,"[1, 2]",sales_rep_97,8,Y,2022-06-24,2022-08-01,2022-10-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,130762
8408,"[3, 1, 4, 2]",sales_rep_52,5,Y,2022-10-03,2022-11-05,2022-11-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3494693
8409,[1],sales_rep_95,9,N,2022-11-22,2022-11-29,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,9393858
8410,"[1, 2, 3, 4]",sales_rep_63,5,Y,2022-07-20,2022-09-17,2022-09-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3677248
8411,[3],sales_rep_95,9,Y,2021-05-11,2021-09-02,2021-09-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,105056
8412,"[4, 2, 1, 3]",sales_rep_52,6,N,2022-11-30,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,582
8413,[1],sales_rep_19,9,Y,2021-11-08,2022-09-12,2022-10-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8414,"[3, 4, 1]",sales_rep_70,6,N,2022-05-14,2022-10-24,2022-11-19,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,34566
8415,[1],sales_rep_59,3,Y,2021-07-19,2022-08-14,2022-10-16,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,0
8416,"[3, 2, 4, 1]",sales_rep_74,5,N,2021-04-16,2021-12-07,2022-07-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,13927
8417,"[2, 3]",sales_rep_24,1,N,2022-01-07,2022-10-03,2022-10-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5535956
8418,[2],sales_rep_44,8,N,2021-05-31,2022-09-06,2022-10-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,71211
8419,[2],sales_rep_13,9,Y,2021-09-10,2022-05-25,2022-10-19,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8420,[2],sales_rep_2,9,N,2021-05-10,2022-11-25,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,47
8421,"[1, 3, 2, 4]",sales_rep_17,3,N,2021-05-27,2022-03-30,2022-07-09,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,0
8422,"[4, 2, 3, 1]",sales_rep_65,1,N,2021-04-12,2022-07-09,2022-10-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,9629083
8423,"[2, 1, 3]",sales_rep_58,7,Y,2021-09-25,2022-09-28,2022-10-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,133710
8424,[2],sales_rep_43,3,Y,2022-11-17,2022-11-29,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,0
8425,"[1, 2, 3, 4]",sales_rep_54,1,N,2022-06-02,2022-10-07,2022-10-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,895218
8426,"[4, 3, 2]",sales_rep_21,1,N,2022-05-07,2022-09-30,2022-10-16,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",True,-9999
8427,"[1, 3, 2, 4]",sales_rep_94,3,N,2021-02-19,2021-03-27,2021-09-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3530576
8428,"[1, 2]",sales_rep_97,7,Y,2021-12-26,2022-07-29,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,2
8429,[1],sales_rep_18,2,N,2021-03-05,2021-10-28,2022-08-06,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8430,"[4, 2, 3]",sales_rep_77,2,Y,2022-01-24,2022-05-31,2022-09-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1178173
8431,"[2, 4, 1]",sales_rep_80,7,N,2021-08-06,2022-09-10,2022-10-24,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,1683595
8432,"[3, 2, 1, 4]",sales_rep_30,9,N,2022-05-16,2022-06-06,2022-06-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,2509668
8433,"[3, 1, 2]",sales_rep_54,4,N,2022-11-02,2022-11-19,2022-11-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8434,"[1, 3]",sales_rep_52,3,N,2021-07-29,2022-08-22,2022-10-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4
8435,"[1, 2, 4]",sales_rep_53,3,Y,2021-03-09,2022-05-23,2022-07-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8436,"[3, 1, 2]",sales_rep_71,1,N,2021-08-11,2021-11-09,2022-09-01,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,0
8437,[4],sales_rep_34,1,Y,2021-01-18,2022-03-20,2022-05-05,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2365
8438,"[4, 2, 3, 1]",sales_rep_32,9,Y,2021-07-19,2022-05-03,2022-08-05,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8439,"[4, 1, 3, 2]",sales_rep_53,1,Y,2021-04-28,2021-11-06,2022-03-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,846
8440,"[4, 2, 1, 3]",sales_rep_17,9,N,2021-06-19,2022-09-11,2022-10-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,447762
8441,"[3, 4]",sales_rep_9,8,Y,2021-02-21,2022-09-13,2022-10-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8442,"[2, 4]",sales_rep_32,1,N,2021-01-02,2021-12-18,2022-08-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,581
8443,"[1, 4, 3, 2]",sales_rep_97,2,Y,2022-04-30,2022-08-17,2022-09-19,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1730
8444,[3],sales_rep_36,7,Y,2021-11-13,2022-01-10,2022-09-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2007459
8445,"[1, 4, 3]",sales_rep_29,3,N,2022-03-19,2022-07-27,2022-10-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2
8446,[3],sales_rep_64,8,N,2021-07-12,2022-10-19,2022-11-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,9021865
8447,"[3, 1]",sales_rep_8,8,N,2022-09-29,2022-10-26,2022-11-14,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8448,"[3, 2, 1, 4]",sales_rep_81,1,N,2022-11-26,2022-11-27,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,8858398
8449,"[4, 3, 1]",sales_rep_57,8,Y,2022-01-01,2022-11-13,2022-11-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8450,"[4, 1, 3]",sales_rep_81,4,Y,2021-06-14,2022-04-15,2022-10-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,40784
8451,"[4, 1, 2, 3]",sales_rep_97,5,N,2021-07-29,2022-02-16,2022-06-19,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5517015
8452,"[4, 3, 1, 2]",sales_rep_2,3,Y,2022-03-21,2022-05-21,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3
8453,"[4, 1]",sales_rep_6,8,N,2021-05-13,2022-08-16,2022-09-20,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,243020
8454,"[2, 3, 4, 1]",sales_rep_15,4,Y,2021-05-25,2021-07-10,2022-04-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,-9999
8455,"[2, 3]",sales_rep_81,9,N,2021-03-24,2022-10-29,2022-10-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3314
8456,[1],sales_rep_2,6,Y,2022-04-05,2022-06-14,2022-10-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,2779
8457,"[4, 3]",sales_rep_57,7,N,2022-05-04,2022-06-16,2022-08-27,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,34115
8458,"[2, 1, 3, 4]",sales_rep_98,2,Y,2022-11-04,2022-11-24,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,522622
8459,"[2, 4, 1, 3]",sales_rep_27,6,N,2021-08-06,2021-12-21,2022-05-30,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,7589
8460,"[4, 3]",sales_rep_91,9,N,2021-02-07,2021-10-13,2022-06-07,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8461,"[4, 3, 1, 2]",sales_rep_85,4,Y,2021-10-21,2022-05-07,2022-08-14,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8462,"[1, 4, 2, 3]",sales_rep_26,2,Y,2021-10-30,2022-07-11,2022-09-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,61
